seq,HOTA(0),LocA(0),HOTALocA(0),HOTA___5,HOTA___10,HOTA___15,HOTA___20,HOTA___25,HOTA___30,HOTA___35,HOTA___40,HOTA___45,HOTA___50,HOTA___55,HOTA___60,HOTA___65,HOTA___70,HOTA___75,HOTA___80,HOTA___85,HOTA___90,HOTA___95,HOTA___AUC,DetA___5,DetA___10,DetA___15,DetA___20,DetA___25,DetA___30,DetA___35,DetA___40,DetA___45,DetA___50,DetA___55,DetA___60,DetA___65,DetA___70,DetA___75,DetA___80,DetA___85,DetA___90,DetA___95,DetA___AUC,AssA___5,AssA___10,AssA___15,AssA___20,AssA___25,AssA___30,AssA___35,AssA___40,AssA___45,AssA___50,AssA___55,AssA___60,AssA___65,AssA___70,AssA___75,AssA___80,AssA___85,AssA___90,AssA___95,AssA___AUC,DetRe___5,DetRe___10,DetRe___15,DetRe___20,DetRe___25,DetRe___30,DetRe___35,DetRe___40,DetRe___45,DetRe___50,DetRe___55,DetRe___60,DetRe___65,DetRe___70,DetRe___75,DetRe___80,DetRe___85,DetRe___90,DetRe___95,DetRe___AUC,DetPr___5,DetPr___10,DetPr___15,DetPr___20,DetPr___25,DetPr___30,DetPr___35,DetPr___40,DetPr___45,DetPr___50,DetPr___55,DetPr___60,DetPr___65,DetPr___70,DetPr___75,DetPr___80,DetPr___85,DetPr___90,DetPr___95,DetPr___AUC,AssRe___5,AssRe___10,AssRe___15,AssRe___20,AssRe___25,AssRe___30,AssRe___35,AssRe___40,AssRe___45,AssRe___50,AssRe___55,AssRe___60,AssRe___65,AssRe___70,AssRe___75,AssRe___80,AssRe___85,AssRe___90,AssRe___95,AssRe___AUC,AssPr___5,AssPr___10,AssPr___15,AssPr___20,AssPr___25,AssPr___30,AssPr___35,AssPr___40,AssPr___45,AssPr___50,AssPr___55,AssPr___60,AssPr___65,AssPr___70,AssPr___75,AssPr___80,AssPr___85,AssPr___90,AssPr___95,AssPr___AUC,LocA___5,LocA___10,LocA___15,LocA___20,LocA___25,LocA___30,LocA___35,LocA___40,LocA___45,LocA___50,LocA___55,LocA___60,LocA___65,LocA___70,LocA___75,LocA___80,LocA___85,LocA___90,LocA___95,LocA___AUC,RHOTA___5,RHOTA___10,RHOTA___15,RHOTA___20,RHOTA___25,RHOTA___30,RHOTA___35,RHOTA___40,RHOTA___45,RHOTA___50,RHOTA___55,RHOTA___60,RHOTA___65,RHOTA___70,RHOTA___75,RHOTA___80,RHOTA___85,RHOTA___90,RHOTA___95,RHOTA___AUC,HOTA_TP___5,HOTA_TP___10,HOTA_TP___15,HOTA_TP___20,HOTA_TP___25,HOTA_TP___30,HOTA_TP___35,HOTA_TP___40,HOTA_TP___45,HOTA_TP___50,HOTA_TP___55,HOTA_TP___60,HOTA_TP___65,HOTA_TP___70,HOTA_TP___75,HOTA_TP___80,HOTA_TP___85,HOTA_TP___90,HOTA_TP___95,HOTA_TP___AUC,HOTA_FN___5,HOTA_FN___10,HOTA_FN___15,HOTA_FN___20,HOTA_FN___25,HOTA_FN___30,HOTA_FN___35,HOTA_FN___40,HOTA_FN___45,HOTA_FN___50,HOTA_FN___55,HOTA_FN___60,HOTA_FN___65,HOTA_FN___70,HOTA_FN___75,HOTA_FN___80,HOTA_FN___85,HOTA_FN___90,HOTA_FN___95,HOTA_FN___AUC,HOTA_FP___5,HOTA_FP___10,HOTA_FP___15,HOTA_FP___20,HOTA_FP___25,HOTA_FP___30,HOTA_FP___35,HOTA_FP___40,HOTA_FP___45,HOTA_FP___50,HOTA_FP___55,HOTA_FP___60,HOTA_FP___65,HOTA_FP___70,HOTA_FP___75,HOTA_FP___80,HOTA_FP___85,HOTA_FP___90,HOTA_FP___95,HOTA_FP___AUC,MOTA,MOTP,MODA,CLR_Re,CLR_Pr,MTR,PTR,MLR,sMOTA,CLR_F1,FP_per_frame,MOTAL,MOTP_sum,CLR_TP,CLR_FN,CLR_FP,IDSW,MT,PT,ML,Frag,CLR_Frames,IDF1,IDR,IDP,IDTP,IDFN,IDFP,Dets,GT_Dets,IDs,GT_IDs
MOT17-02-DPM,0.6090073395313134,0.8460930994807424,0.5152769075105698,0.6090073395313134,0.6083024239384528,0.6076854238559791,0.606254297647413,0.6046950785403212,0.6022828573816064,0.599140946825224,0.5960447659537645,0.5928454734974858,0.5883595044151537,0.5820036932977347,0.5734653228956051,0.5618919867936562,0.5439575927491873,0.5117495146551762,0.45990683719417397,0.380159294935972,0.2656796342130265,0.08880411934938177,0.5253808477721381,0.857594436541805,0.8544679955819703,0.8523246650906225,0.8487311241610739,0.8451514992935266,0.8398559799624296,0.8330647257603327,0.8262288289221525,0.817755322988091,0.8064863203197049,0.7917979469458278,0.7709191361125063,0.744372433582348,0.7084504312433375,0.647693817468106,0.5537390384700128,0.4211608222490931,0.246605854900297,0.06416563546916972,0.7016087376348635,0.43247708217254593,0.4330552354010309,0.43326397732225375,0.433051484684571,0.43265158769349893,0.43191291001104687,0.43090274148265784,0.4299890666903267,0.4297932958261852,0.4292284911893097,0.42779638456852215,0.42658491813046295,0.42414601962553033,0.4176578200258853,0.40433852954402233,0.3819746924153385,0.3431494144076373,0.28622867881261543,0.12290335092540912,0.39742661478572894,0.8760561864269953,0.8743339970938055,0.8731499919272375,0.8711587105107368,0.869167429094236,0.866207416177816,0.8623863085948011,0.858511382595124,0.8536677250955277,0.8471556966794037,0.8385447500134546,0.8260588773478285,0.8097518970991874,0.78687907001776,0.7459232549378397,0.6762822237769764,0.5623486357031376,0.37538345621871805,0.1144179538237985,0.7572307875333886,0.9760163089099413,0.9740976136227365,0.9727785106127833,0.9705600191869529,0.9683415277611225,0.9650437702362393,0.9607866650677539,0.9564696006715433,0.9510732701762802,0.9438182036215373,0.9342247271855139,0.9203141863532798,0.9021465403525603,0.8766638685693728,0.8310348962705361,0.7534476555941959,0.62651397050006,0.41821561338289964,0.1274733181436623,0.8436326455904721,0.46042405972892736,0.46097423009589267,0.46123180010688314,0.4611730249383247,0.46103724249924305,0.4606107377528071,0.4598026157930953,0.45907862740866545,0.4589921332465944,0.45873715813937105,0.45816317261143097,0.4577122911249623,0.4567742279883262,0.45274111746330603,0.4432933888281428,0.42653398214715227,0.39508911139628033,0.34880868559485806,0.1852822184522388,0.4329715697535001,0.8567231923758655,0.8577047987847962,0.8580705417203945,0.8579182235395665,0.8575439497237118,0.8558592046871694,0.8537488062474529,0.8515056040462696,0.8496817821449688,0.8468084945692476,0.8429653250833034,0.8374143590175541,0.8299751667592976,0.8192580028295661,0.7965290773696885,0.7550559184312504,0.6846794356427316,0.5590662955866934,0.2792611094675927,0.7868299625277431,0.8460930994807424,0.847621697308447,0.8485996209646248,0.8501281295223648,0.851560856634701,0.8535298112167954,0.8558674179578394,0.8580305324527059,0.8604755069825523,0.8634269709428709,0.8668824790913052,0.8712564063669062,0.8761919737728244,0.8819549939801292,0.8904645343432511,0.902072875452852,0.9172300369951628,0.9373042452315599,0.9645165301489595,0.875958300991926,0.6155275975333315,0.6153331739233489,0.6150645805940127,0.6142121563292043,0.6132264411855525,0.6116585369260454,0.609593819350729,0.6075775737674156,0.6057232578572898,0.6030119082473654,0.5989377366259961,0.5936196244771272,0.5860486703669264,0.5732767194013844,0.5491862271163189,0.5082545567067468,0.43928305798706313,0.3277888203120981,0.11858477950805307,0.5476794335903162,16278.0,16246.0,16224.0,16187.0,16150.0,16095.0,16024.0,15952.0,15862.0,15741.0,15581.0,15349.0,15046.0,14621.0,13860.0,12566.0,10449.0,6975.0,2126.0,14070.105263157895,2303.0,2335.0,2357.0,2394.0,2431.0,2486.0,2557.0,2629.0,2719.0,2840.0,3000.0,3232.0,3535.0,3960.0,4721.0,6015.0,8132.0,11606.0,16455.0,4510.894736842105,400.0,432.0,454.0,491.0,528.0,583.0,654.0,726.0,816.0,937.0,1097.0,1329.0,1632.0,2057.0,2818.0,4112.0,6229.0,9703.0,14552.0,2607.8947368421054,0.8107206285991067,0.8607357215745222,0.8197621225983531,0.8586728378451106,0.9566494783547188,0.6774193548387096,0.22580645161290322,0.0967741935483871,0.69113817543305,0.9050171587396125,1.205,0.819642359976227,13733.038437721501,15955,2626,723,168,42,14,6,156.0,600,0.551235145636575,0.5230073731230828,0.5826837750329775,9718,8863,6960,16678,18581,149,62
MOT17-02-FRCNN,0.6090073395313134,0.8460930994807424,0.5152769075105698,0.6090073395313134,0.6083024239384528,0.6076854238559791,0.606254297647413,0.6046950785403212,0.6022828573816064,0.599140946825224,0.5960447659537645,0.5928454734974858,0.5883595044151537,0.5820036932977347,0.5734653228956051,0.5618919867936562,0.5439575927491873,0.5117495146551762,0.45990683719417397,0.380159294935972,0.2656796342130265,0.08880411934938177,0.5253808477721381,0.857594436541805,0.8544679955819703,0.8523246650906225,0.8487311241610739,0.8451514992935266,0.8398559799624296,0.8330647257603327,0.8262288289221525,0.817755322988091,0.8064863203197049,0.7917979469458278,0.7709191361125063,0.744372433582348,0.7084504312433375,0.647693817468106,0.5537390384700128,0.4211608222490931,0.246605854900297,0.06416563546916972,0.7016087376348635,0.43247708217254593,0.4330552354010309,0.43326397732225375,0.433051484684571,0.43265158769349893,0.43191291001104687,0.43090274148265784,0.4299890666903267,0.4297932958261852,0.4292284911893097,0.42779638456852215,0.42658491813046295,0.42414601962553033,0.4176578200258853,0.40433852954402233,0.3819746924153385,0.3431494144076373,0.28622867881261543,0.12290335092540912,0.39742661478572894,0.8760561864269953,0.8743339970938055,0.8731499919272375,0.8711587105107368,0.869167429094236,0.866207416177816,0.8623863085948011,0.858511382595124,0.8536677250955277,0.8471556966794037,0.8385447500134546,0.8260588773478285,0.8097518970991874,0.78687907001776,0.7459232549378397,0.6762822237769764,0.5623486357031376,0.37538345621871805,0.1144179538237985,0.7572307875333886,0.9760163089099413,0.9740976136227365,0.9727785106127833,0.9705600191869529,0.9683415277611225,0.9650437702362393,0.9607866650677539,0.9564696006715433,0.9510732701762802,0.9438182036215373,0.9342247271855139,0.9203141863532798,0.9021465403525603,0.8766638685693728,0.8310348962705361,0.7534476555941959,0.62651397050006,0.41821561338289964,0.1274733181436623,0.8436326455904721,0.46042405972892736,0.46097423009589267,0.46123180010688314,0.4611730249383247,0.46103724249924305,0.4606107377528071,0.4598026157930953,0.45907862740866545,0.4589921332465944,0.45873715813937105,0.45816317261143097,0.4577122911249623,0.4567742279883262,0.45274111746330603,0.4432933888281428,0.42653398214715227,0.39508911139628033,0.34880868559485806,0.1852822184522388,0.4329715697535001,0.8567231923758655,0.8577047987847962,0.8580705417203945,0.8579182235395665,0.8575439497237118,0.8558592046871694,0.8537488062474529,0.8515056040462696,0.8496817821449688,0.8468084945692476,0.8429653250833034,0.8374143590175541,0.8299751667592976,0.8192580028295661,0.7965290773696885,0.7550559184312504,0.6846794356427316,0.5590662955866934,0.2792611094675927,0.7868299625277431,0.8460930994807424,0.847621697308447,0.8485996209646248,0.8501281295223648,0.851560856634701,0.8535298112167954,0.8558674179578394,0.8580305324527059,0.8604755069825523,0.8634269709428709,0.8668824790913052,0.8712564063669062,0.8761919737728244,0.8819549939801292,0.8904645343432511,0.902072875452852,0.9172300369951628,0.9373042452315599,0.9645165301489595,0.875958300991926,0.6155275975333315,0.6153331739233489,0.6150645805940127,0.6142121563292043,0.6132264411855525,0.6116585369260454,0.609593819350729,0.6075775737674156,0.6057232578572898,0.6030119082473654,0.5989377366259961,0.5936196244771272,0.5860486703669264,0.5732767194013844,0.5491862271163189,0.5082545567067468,0.43928305798706313,0.3277888203120981,0.11858477950805307,0.5476794335903162,16278.0,16246.0,16224.0,16187.0,16150.0,16095.0,16024.0,15952.0,15862.0,15741.0,15581.0,15349.0,15046.0,14621.0,13860.0,12566.0,10449.0,6975.0,2126.0,14070.105263157895,2303.0,2335.0,2357.0,2394.0,2431.0,2486.0,2557.0,2629.0,2719.0,2840.0,3000.0,3232.0,3535.0,3960.0,4721.0,6015.0,8132.0,11606.0,16455.0,4510.894736842105,400.0,432.0,454.0,491.0,528.0,583.0,654.0,726.0,816.0,937.0,1097.0,1329.0,1632.0,2057.0,2818.0,4112.0,6229.0,9703.0,14552.0,2607.8947368421054,0.8107206285991067,0.8607357215745222,0.8197621225983531,0.8586728378451106,0.9566494783547188,0.6774193548387096,0.22580645161290322,0.0967741935483871,0.69113817543305,0.9050171587396125,1.205,0.819642359976227,13733.038437721501,15955,2626,723,168,42,14,6,156.0,600,0.551235145636575,0.5230073731230828,0.5826837750329775,9718,8863,6960,16678,18581,149,62
MOT17-02-SDP,0.6090073395313134,0.8460930994807424,0.5152769075105698,0.6090073395313134,0.6083024239384528,0.6076854238559791,0.606254297647413,0.6046950785403212,0.6022828573816064,0.599140946825224,0.5960447659537645,0.5928454734974858,0.5883595044151537,0.5820036932977347,0.5734653228956051,0.5618919867936562,0.5439575927491873,0.5117495146551762,0.45990683719417397,0.380159294935972,0.2656796342130265,0.08880411934938177,0.5253808477721381,0.857594436541805,0.8544679955819703,0.8523246650906225,0.8487311241610739,0.8451514992935266,0.8398559799624296,0.8330647257603327,0.8262288289221525,0.817755322988091,0.8064863203197049,0.7917979469458278,0.7709191361125063,0.744372433582348,0.7084504312433375,0.647693817468106,0.5537390384700128,0.4211608222490931,0.246605854900297,0.06416563546916972,0.7016087376348635,0.43247708217254593,0.4330552354010309,0.43326397732225375,0.433051484684571,0.43265158769349893,0.43191291001104687,0.43090274148265784,0.4299890666903267,0.4297932958261852,0.4292284911893097,0.42779638456852215,0.42658491813046295,0.42414601962553033,0.4176578200258853,0.40433852954402233,0.3819746924153385,0.3431494144076373,0.28622867881261543,0.12290335092540912,0.39742661478572894,0.8760561864269953,0.8743339970938055,0.8731499919272375,0.8711587105107368,0.869167429094236,0.866207416177816,0.8623863085948011,0.858511382595124,0.8536677250955277,0.8471556966794037,0.8385447500134546,0.8260588773478285,0.8097518970991874,0.78687907001776,0.7459232549378397,0.6762822237769764,0.5623486357031376,0.37538345621871805,0.1144179538237985,0.7572307875333886,0.9760163089099413,0.9740976136227365,0.9727785106127833,0.9705600191869529,0.9683415277611225,0.9650437702362393,0.9607866650677539,0.9564696006715433,0.9510732701762802,0.9438182036215373,0.9342247271855139,0.9203141863532798,0.9021465403525603,0.8766638685693728,0.8310348962705361,0.7534476555941959,0.62651397050006,0.41821561338289964,0.1274733181436623,0.8436326455904721,0.46042405972892736,0.46097423009589267,0.46123180010688314,0.4611730249383247,0.46103724249924305,0.4606107377528071,0.4598026157930953,0.45907862740866545,0.4589921332465944,0.45873715813937105,0.45816317261143097,0.4577122911249623,0.4567742279883262,0.45274111746330603,0.4432933888281428,0.42653398214715227,0.39508911139628033,0.34880868559485806,0.1852822184522388,0.4329715697535001,0.8567231923758655,0.8577047987847962,0.8580705417203945,0.8579182235395665,0.8575439497237118,0.8558592046871694,0.8537488062474529,0.8515056040462696,0.8496817821449688,0.8468084945692476,0.8429653250833034,0.8374143590175541,0.8299751667592976,0.8192580028295661,0.7965290773696885,0.7550559184312504,0.6846794356427316,0.5590662955866934,0.2792611094675927,0.7868299625277431,0.8460930994807424,0.847621697308447,0.8485996209646248,0.8501281295223648,0.851560856634701,0.8535298112167954,0.8558674179578394,0.8580305324527059,0.8604755069825523,0.8634269709428709,0.8668824790913052,0.8712564063669062,0.8761919737728244,0.8819549939801292,0.8904645343432511,0.902072875452852,0.9172300369951628,0.9373042452315599,0.9645165301489595,0.875958300991926,0.6155275975333315,0.6153331739233489,0.6150645805940127,0.6142121563292043,0.6132264411855525,0.6116585369260454,0.609593819350729,0.6075775737674156,0.6057232578572898,0.6030119082473654,0.5989377366259961,0.5936196244771272,0.5860486703669264,0.5732767194013844,0.5491862271163189,0.5082545567067468,0.43928305798706313,0.3277888203120981,0.11858477950805307,0.5476794335903162,16278.0,16246.0,16224.0,16187.0,16150.0,16095.0,16024.0,15952.0,15862.0,15741.0,15581.0,15349.0,15046.0,14621.0,13860.0,12566.0,10449.0,6975.0,2126.0,14070.105263157895,2303.0,2335.0,2357.0,2394.0,2431.0,2486.0,2557.0,2629.0,2719.0,2840.0,3000.0,3232.0,3535.0,3960.0,4721.0,6015.0,8132.0,11606.0,16455.0,4510.894736842105,400.0,432.0,454.0,491.0,528.0,583.0,654.0,726.0,816.0,937.0,1097.0,1329.0,1632.0,2057.0,2818.0,4112.0,6229.0,9703.0,14552.0,2607.8947368421054,0.8107206285991067,0.8607357215745222,0.8197621225983531,0.8586728378451106,0.9566494783547188,0.6774193548387096,0.22580645161290322,0.0967741935483871,0.69113817543305,0.9050171587396125,1.205,0.819642359976227,13733.038437721501,15955,2626,723,168,42,14,6,156.0,600,0.551235145636575,0.5230073731230828,0.5826837750329775,9718,8863,6960,16678,18581,149,62
MOT17-04-DPM,0.9687884985358068,0.9222312847603708,0.8934470616657477,0.9687884985358068,0.9687884985358068,0.9687781784400742,0.9687781784400742,0.9685568103662721,0.9683424349505815,0.9680598249386719,0.9679453938949257,0.9674243067704983,0.9670906823137503,0.9667855418505346,0.9656316286042492,0.9627772141020701,0.9558730829625155,0.9450789930671846,0.9164586230557681,0.8396905253945096,0.6381638654980387,0.23816299664866503,0.9005881725457894,0.987958631395666,0.987958631395666,0.9879169288860918,0.9879169288860918,0.9876667505663227,0.9874166352082547,0.9870832459635144,0.9869582538317992,0.9861253746358435,0.9855427745301402,0.9849605161182212,0.9835478806907378,0.9802733313829565,0.9722777222777222,0.9593507701850512,0.9265674554769456,0.8396847275339248,0.6165262188256968,0.19857330770009107,0.9123318992363546,0.9499903387345214,0.9499903387345214,0.9500101998250929,0.9500101998250929,0.9498166202000665,0.9496366962951306,0.9494030300813472,0.9492987995438313,0.9490778894884356,0.9489840644044745,0.9489459411173453,0.9480417379437048,0.9455933710717488,0.9397452289576124,0.9310195299729599,0.9064600777942736,0.8396963232951276,0.660560908509451,0.2856457075204676,0.8895751054376424,0.9902853418003659,0.9902853418003659,0.9902643144016654,0.9902643144016654,0.9901381500094624,0.9900119856172593,0.9898437664276553,0.9897806842315537,0.9893601362575436,0.9890657526757365,0.9887713690939294,0.9880564375381121,0.9863952730407721,0.9823159576928738,0.9756502723048132,0.9583447231742961,0.9094980759930189,0.7599722438337153,0.33013015959795616,0.9357070684154083,0.997627470502256,0.997627470502256,0.997606287203169,0.997606287203169,0.997479187408647,0.997352087614125,0.997182621221429,0.997119071324168,0.9966954053424281,0.99639883915521,0.996102272967992,0.995382040799034,0.993708560171161,0.9895990001482831,0.9828838943377042,0.9654500391891033,0.9162412354100028,0.7656067956023471,0.332577795665897,0.9426445453562307,0.9541329922383607,0.9541329922383607,0.9541529422585473,0.9541529422585473,0.9540540466662449,0.9539588764140621,0.9538294106713362,0.9537718197543855,0.9537056608459806,0.9536935865053742,0.953726902551459,0.9533152293819922,0.9521135127500271,0.949062709228184,0.9446157963306817,0.9317573444227082,0.8937236382604292,0.7728121505961558,0.4147772586854419,0.910815253266225,0.9911317471622537,0.9911317471622537,0.9911133581719369,0.9911133581719369,0.9910086293480349,0.990907745046226,0.9907726004106537,0.9907136709215358,0.9903177150746199,0.9901010498792023,0.9899414292997094,0.9892922739011266,0.9877232864874276,0.9840464541336988,0.9785129408523685,0.9636184893289912,0.9212623147881995,0.7946352221721622,0.4240297906813173,0.9442828327891397,0.9222312847603708,0.9222312847603708,0.922248013065318,0.922248013065318,0.9223349006551815,0.9224170462392735,0.9225184349817284,0.9225527319149521,0.9227638204399269,0.9228979906634991,0.9230161135452732,0.9232641491909929,0.9237588081774559,0.9247808272069126,0.9261258594827857,0.9287746089658843,0.9341071863496753,0.9447824418660187,0.9658637906454969,0.9273114371566543,0.9699286093835777,0.9699286093835777,0.9699284505593105,0.9699284505593105,0.9697678439570648,0.9696142074630283,0.9694125391976056,0.9693284352337375,0.969009716186221,0.9688176494766655,0.9686540029312452,0.9678423126884345,0.965778872953774,0.9607948452041185,0.9530736896689666,0.9320414327283439,0.8739005609652225,0.7085251977373599,0.3070834788981704,0.9122820476408282,47095.0,47095.0,47094.0,47094.0,47088.0,47082.0,47074.0,47071.0,47051.0,47037.0,47023.0,46989.0,46910.0,46716.0,46399.0,45576.0,43253.0,36142.0,15700.0,44499.42105263158,462.0,462.0,463.0,463.0,469.0,475.0,483.0,486.0,506.0,520.0,534.0,568.0,647.0,841.0,1158.0,1981.0,4304.0,11415.0,31857.0,3057.5789473684213,112.0,112.0,113.0,113.0,119.0,125.0,133.0,136.0,156.0,170.0,184.0,218.0,297.0,491.0,808.0,1631.0,3954.0,11065.0,31507.0,2707.5789473684213,0.9857854784784574,0.9226098723870227,0.9864583552368736,0.9895493828458481,0.996886055034211,0.9759036144578314,0.024096385542168676,0.0,0.9092041254606744,0.9932041703600524,0.14,0.9864267058481754,43418.02059453329,47060,497,147,32,81,2,0,32.0,1050,0.9679414123506817,0.9643795866013416,0.9715296460270723,45863,1694,1344,47207,47557,113,83
MOT17-04-FRCNN,0.9687884985358068,0.9222312847603708,0.8934470616657477,0.9687884985358068,0.9687884985358068,0.9687781784400742,0.9687781784400742,0.9685568103662721,0.9683424349505815,0.9680598249386719,0.9679453938949257,0.9674243067704983,0.9670906823137503,0.9667855418505346,0.9656316286042492,0.9627772141020701,0.9558730829625155,0.9450789930671846,0.9164586230557681,0.8396905253945096,0.6381638654980387,0.23816299664866503,0.9005881725457894,0.987958631395666,0.987958631395666,0.9879169288860918,0.9879169288860918,0.9876667505663227,0.9874166352082547,0.9870832459635144,0.9869582538317992,0.9861253746358435,0.9855427745301402,0.9849605161182212,0.9835478806907378,0.9802733313829565,0.9722777222777222,0.9593507701850512,0.9265674554769456,0.8396847275339248,0.6165262188256968,0.19857330770009107,0.9123318992363546,0.9499903387345214,0.9499903387345214,0.9500101998250929,0.9500101998250929,0.9498166202000665,0.9496366962951306,0.9494030300813472,0.9492987995438313,0.9490778894884356,0.9489840644044745,0.9489459411173453,0.9480417379437048,0.9455933710717488,0.9397452289576124,0.9310195299729599,0.9064600777942736,0.8396963232951276,0.660560908509451,0.2856457075204676,0.8895751054376424,0.9902853418003659,0.9902853418003659,0.9902643144016654,0.9902643144016654,0.9901381500094624,0.9900119856172593,0.9898437664276553,0.9897806842315537,0.9893601362575436,0.9890657526757365,0.9887713690939294,0.9880564375381121,0.9863952730407721,0.9823159576928738,0.9756502723048132,0.9583447231742961,0.9094980759930189,0.7599722438337153,0.33013015959795616,0.9357070684154083,0.997627470502256,0.997627470502256,0.997606287203169,0.997606287203169,0.997479187408647,0.997352087614125,0.997182621221429,0.997119071324168,0.9966954053424281,0.99639883915521,0.996102272967992,0.995382040799034,0.993708560171161,0.9895990001482831,0.9828838943377042,0.9654500391891033,0.9162412354100028,0.7656067956023471,0.332577795665897,0.9426445453562307,0.9541329922383607,0.9541329922383607,0.9541529422585473,0.9541529422585473,0.9540540466662449,0.9539588764140621,0.9538294106713362,0.9537718197543855,0.9537056608459806,0.9536935865053742,0.953726902551459,0.9533152293819922,0.9521135127500271,0.949062709228184,0.9446157963306817,0.9317573444227082,0.8937236382604292,0.7728121505961558,0.4147772586854419,0.910815253266225,0.9911317471622537,0.9911317471622537,0.9911133581719369,0.9911133581719369,0.9910086293480349,0.990907745046226,0.9907726004106537,0.9907136709215358,0.9903177150746199,0.9901010498792023,0.9899414292997094,0.9892922739011266,0.9877232864874276,0.9840464541336988,0.9785129408523685,0.9636184893289912,0.9212623147881995,0.7946352221721622,0.4240297906813173,0.9442828327891397,0.9222312847603708,0.9222312847603708,0.922248013065318,0.922248013065318,0.9223349006551815,0.9224170462392735,0.9225184349817284,0.9225527319149521,0.9227638204399269,0.9228979906634991,0.9230161135452732,0.9232641491909929,0.9237588081774559,0.9247808272069126,0.9261258594827857,0.9287746089658843,0.9341071863496753,0.9447824418660187,0.9658637906454969,0.9273114371566543,0.9699286093835777,0.9699286093835777,0.9699284505593105,0.9699284505593105,0.9697678439570648,0.9696142074630283,0.9694125391976056,0.9693284352337375,0.969009716186221,0.9688176494766655,0.9686540029312452,0.9678423126884345,0.965778872953774,0.9607948452041185,0.9530736896689666,0.9320414327283439,0.8739005609652225,0.7085251977373599,0.3070834788981704,0.9122820476408282,47095.0,47095.0,47094.0,47094.0,47088.0,47082.0,47074.0,47071.0,47051.0,47037.0,47023.0,46989.0,46910.0,46716.0,46399.0,45576.0,43253.0,36142.0,15700.0,44499.42105263158,462.0,462.0,463.0,463.0,469.0,475.0,483.0,486.0,506.0,520.0,534.0,568.0,647.0,841.0,1158.0,1981.0,4304.0,11415.0,31857.0,3057.5789473684213,112.0,112.0,113.0,113.0,119.0,125.0,133.0,136.0,156.0,170.0,184.0,218.0,297.0,491.0,808.0,1631.0,3954.0,11065.0,31507.0,2707.5789473684213,0.9857854784784574,0.9226098723870227,0.9864583552368736,0.9895493828458481,0.996886055034211,0.9759036144578314,0.024096385542168676,0.0,0.9092041254606744,0.9932041703600524,0.14,0.9864267058481754,43418.02059453329,47060,497,147,32,81,2,0,32.0,1050,0.9679414123506817,0.9643795866013416,0.9715296460270723,45863,1694,1344,47207,47557,113,83
